"date","date_end","site","site_name","variable","value","site_network_id","statistic_type_id","ratified_id","verify_id","validity_id","unit_id","unit_name","statistic_type","ratified_name","verification_status","network_parameter_id","network_id","z_score","z_score_fail"
2015-11-29,2015-11-30,"led6","Leeds Headingley Kerbside","v10",-0.395833,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-1.06627248942327,TRUE
2015-11-30,2015-12-01,"led6","Leeds Headingley Kerbside","v10",0.541667,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.600313500353611,TRUE
2015-12-01,2015-12-02,"led6","Leeds Headingley Kerbside","v10",1.995833,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.183598565360087,TRUE
2015-12-02,2015-12-03,"led6","Leeds Headingley Kerbside","v10",1.316667,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.14504309311222,TRUE
2015-12-03,2015-12-04,"led6","Leeds Headingley Kerbside","v10",3.704167,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.0278344498114931,TRUE
2015-12-04,2015-12-05,"led6","Leeds Headingley Kerbside","v10",0.904167,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.183486287673522,TRUE
2015-12-05,2015-12-06,"led6","Leeds Headingley Kerbside","v10",1.304167,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.298770715640837,TRUE
2015-12-06,2015-12-07,"led6","Leeds Headingley Kerbside","v10",-0.020833,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.206723530216841,TRUE
2015-12-07,2015-12-08,"led6","Leeds Headingley Kerbside","v10",3.991667,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",0.0217373226333255,TRUE
2015-12-08,2015-12-09,"led6","Leeds Headingley Kerbside","v10",1.425,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.158105593861363,TRUE
2015-12-09,2015-12-10,"led6","Leeds Headingley Kerbside","v10",0.833333,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.335680782147947,TRUE
2015-12-10,2015-12-11,"led6","Leeds Headingley Kerbside","v10",1.5,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.166132268165055,TRUE
2015-12-11,2015-12-12,"led6","Leeds Headingley Kerbside","v10",0.933333,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.161738107156058,TRUE
2015-12-12,2015-12-13,"led6","Leeds Headingley Kerbside","v10",1.470833,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.197985426040726,TRUE
2015-12-13,2015-12-14,"led6","Leeds Headingley Kerbside","v10",2.8875,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.123429263506591,TRUE
2015-12-14,2015-12-15,"led6","Leeds Headingley Kerbside","v10",5.7625,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",0.147867554735925,TRUE
2015-12-15,2015-12-16,"led6","Leeds Headingley Kerbside","v10",7.075,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",0.143033508368861,TRUE
2015-12-16,2015-12-17,"led6","Leeds Headingley Kerbside","v10",3.583333,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",0.0343991297670225,TRUE
2015-12-17,2015-12-18,"led6","Leeds Headingley Kerbside","v10",2.595833,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.0947925330842118,TRUE
2015-12-18,2015-12-19,"led6","Leeds Headingley Kerbside","v10",2.291667,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.0960614365512469,TRUE
2015-12-19,2015-12-20,"led6","Leeds Headingley Kerbside","v10",3.008333,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.111652875558203,TRUE
2015-12-20,2015-12-21,"led6","Leeds Headingley Kerbside","v10",0.554167,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.192902554114939,TRUE
2015-12-21,2015-12-22,"led6","Leeds Headingley Kerbside","v10",0.45,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.201298523517445,TRUE
2015-12-22,2015-12-23,"led6","Leeds Headingley Kerbside","v10",1.954167,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.128486509164633,TRUE
2015-12-23,2015-12-24,"led6","Leeds Headingley Kerbside","v10",0.85,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.186286510404629,TRUE
2015-12-24,2015-12-25,"led6","Leeds Headingley Kerbside","v10",0.408333,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.220443814951049,TRUE
2015-12-25,2015-12-26,"led6","Leeds Headingley Kerbside","v10",1.108333,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.125310718418685,TRUE
2015-12-26,2015-12-27,"led6","Leeds Headingley Kerbside","v10",2.5875,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.072015605562681,TRUE
2015-12-27,2015-12-28,"led6","Leeds Headingley Kerbside","v10",NA,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",NA,NA
2015-12-28,2015-12-29,"led6","Leeds Headingley Kerbside","v10",NA,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",NA,NA
2015-12-29,2015-12-30,"led6","Leeds Headingley Kerbside","v10",NA,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",NA,NA
2015-12-30,2015-12-31,"led6","Leeds Headingley Kerbside","v10",NA,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",NA,NA
2015-12-31,2016-01-01,"led6","Leeds Headingley Kerbside","v10",-0.129167,65532,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-0.254685595487073,TRUE
2015-10-01,2015-10-02,"led6","Leeds Headingley Kerbside","v25",5.8375,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",1.45262724675702,TRUE
2015-10-02,2015-10-03,"led6","Leeds Headingley Kerbside","v25",8.466667,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",1.64647680784756,TRUE
2015-10-03,2015-10-04,"led6","Leeds Headingley Kerbside","v25",11.254167,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.922175230516957,TRUE
2015-10-04,2015-10-05,"led6","Leeds Headingley Kerbside","v25",15.775,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",2.13653315127872,TRUE
2015-10-05,2015-10-06,"led6","Leeds Headingley Kerbside","v25",10.95,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",2.36353455494196,TRUE
2015-10-06,2015-10-07,"led6","Leeds Headingley Kerbside","v25",4.55,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",1.58940000172195,TRUE
2015-10-07,2015-10-08,"led6","Leeds Headingley Kerbside","v25",2.708333,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",1.21568719307903,TRUE
2015-10-08,2015-10-09,"led6","Leeds Headingley Kerbside","v25",2.25,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.872414116060676,TRUE
2015-10-09,2015-10-10,"led6","Leeds Headingley Kerbside","v25",3.504167,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.816708562472732,TRUE
2015-10-10,2015-10-11,"led6","Leeds Headingley Kerbside","v25",4.829167,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",1.10682875847134,TRUE
2015-10-11,2015-10-12,"led6","Leeds Headingley Kerbside","v25",4.029167,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.000598861374165047,TRUE
2015-10-12,2015-10-13,"led6","Leeds Headingley Kerbside","v25",2.570833,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.0103317584269624,TRUE
2015-10-13,2015-10-14,"led6","Leeds Headingley Kerbside","v25",2.816667,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.933563806633734,TRUE
2015-10-14,2015-10-15,"led6","Leeds Headingley Kerbside","v25",3.033333,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.79186437468832,TRUE
2015-10-15,2015-10-16,"led6","Leeds Headingley Kerbside","v25",2.895833,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.647232101159484,TRUE
2015-10-16,2015-10-17,"led6","Leeds Headingley Kerbside","v25",3.654167,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.981755394852996,TRUE
2015-10-17,2015-10-18,"led6","Leeds Headingley Kerbside","v25",3.254167,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.683803957941973,TRUE
2015-10-18,2015-10-19,"led6","Leeds Headingley Kerbside","v25",2.970833,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.48533625780514,TRUE
2015-10-19,2015-10-20,"led6","Leeds Headingley Kerbside","v25",3.433333,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.95079200468402,TRUE
2015-10-20,2015-10-21,"led6","Leeds Headingley Kerbside","v25",NA,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",NA,NA
2015-10-21,2015-10-22,"led6","Leeds Headingley Kerbside","v25",NA,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",NA,NA
2015-10-22,2015-10-23,"led6","Leeds Headingley Kerbside","v25",NA,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",NA,NA
2015-10-23,2015-10-24,"led6","Leeds Headingley Kerbside","v25",2.279167,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.096512863627443,TRUE
2015-10-24,2015-10-25,"led6","Leeds Headingley Kerbside","v25",2.254167,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.515558677150577,TRUE
2015-10-25,2015-10-26,"led6","Leeds Headingley Kerbside","v25",1.966667,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.0166577158904763,TRUE
2015-10-26,2015-10-27,"led6","Leeds Headingley Kerbside","v25",4.483333,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.0701557537167295,TRUE
2015-10-27,2015-10-28,"led6","Leeds Headingley Kerbside","v25",9.2625,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",1.52536450847536,TRUE
2015-10-28,2015-10-29,"led6","Leeds Headingley Kerbside","v25",7.579167,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",1.61771065618502,TRUE
2015-10-29,2015-10-30,"led6","Leeds Headingley Kerbside","v25",3.4375,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.898281723634245,TRUE
2015-10-30,2015-10-31,"led6","Leeds Headingley Kerbside","v25",3.166667,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.0905357338881876,TRUE
2015-10-31,2015-11-01,"led6","Leeds Headingley Kerbside","v25",5.2875,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.0901669539101134,TRUE
2015-11-01,2015-11-02,"led6","Leeds Headingley Kerbside","v25",6.916667,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.473355503431879,TRUE
2015-11-02,2015-11-03,"led6","Leeds Headingley Kerbside","v25",7.2,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.499460913551798,TRUE
2015-11-03,2015-11-04,"led6","Leeds Headingley Kerbside","v25",8.7,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.781402331917518,TRUE
2015-11-04,2015-11-05,"led6","Leeds Headingley Kerbside","v25",10.591667,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",1.87571185179296,TRUE
2015-11-05,2015-11-06,"led6","Leeds Headingley Kerbside","v25",7.975,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",1.89014933380875,TRUE
2015-11-06,2015-11-07,"led6","Leeds Headingley Kerbside","v25",4.633333,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",1.56806091490997,TRUE
2015-11-07,2015-11-08,"led6","Leeds Headingley Kerbside","v25",3.5125,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",1.35720151168521,TRUE
2015-11-08,2015-11-09,"led6","Leeds Headingley Kerbside","v25",5.195833,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",1.70681533378211,TRUE
2015-11-09,2015-11-10,"led6","Leeds Headingley Kerbside","v25",2.441667,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.887217909313172,TRUE
2015-11-10,2015-11-11,"led6","Leeds Headingley Kerbside","v25",2.333333,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.498037402948313,TRUE
2015-11-11,2015-11-12,"led6","Leeds Headingley Kerbside","v25",2.241667,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.307884668096615,TRUE
2015-11-12,2015-11-13,"led6","Leeds Headingley Kerbside","v25",2.929167,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.565087766138539,TRUE
2015-11-13,2015-11-14,"led6","Leeds Headingley Kerbside","v25",1.075,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.225581477250631,TRUE
2015-11-14,2015-11-15,"led6","Leeds Headingley Kerbside","v25",3.166667,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",1.06258167015555,TRUE
2015-11-15,2015-11-16,"led6","Leeds Headingley Kerbside","v25",2.245833,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.128053706534373,TRUE
2015-11-16,2015-11-17,"led6","Leeds Headingley Kerbside","v25",1.516667,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.152618156787932,TRUE
2015-11-17,2015-11-18,"led6","Leeds Headingley Kerbside","v25",1.908333,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.279229174733705,TRUE
2015-11-18,2015-11-19,"led6","Leeds Headingley Kerbside","v25",1.691667,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.202314246357582,TRUE
2015-11-19,2015-11-20,"led6","Leeds Headingley Kerbside","v25",1,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.178928121340484,TRUE
2015-11-20,2015-11-21,"led6","Leeds Headingley Kerbside","v25",2.1,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.0961943271150446,TRUE
2015-11-21,2015-11-22,"led6","Leeds Headingley Kerbside","v25",0.495833,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.119171950424616,TRUE
2015-11-22,2015-11-23,"led6","Leeds Headingley Kerbside","v25",1.341667,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.0167314233452259,TRUE
2015-11-23,2015-11-24,"led6","Leeds Headingley Kerbside","v25",3.570833,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.0374999040672131,TRUE
2015-11-24,2015-11-25,"led6","Leeds Headingley Kerbside","v25",2.345833,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.102515969780016,TRUE
2015-11-25,2015-11-26,"led6","Leeds Headingley Kerbside","v25",0.625,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.37280238020407,TRUE
2015-11-26,2015-11-27,"led6","Leeds Headingley Kerbside","v25",2.441667,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.197038251879267,TRUE
2015-11-27,2015-11-28,"led6","Leeds Headingley Kerbside","v25",3.0875,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.078809755843487,TRUE
2015-11-28,2015-11-29,"led6","Leeds Headingley Kerbside","v25",2.275,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.641938116401596,TRUE
2015-11-29,2015-11-30,"led6","Leeds Headingley Kerbside","v25",0.8625,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.0418385415643212,TRUE
2015-11-30,2015-12-01,"led6","Leeds Headingley Kerbside","v25",1.645833,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.315802681009333,TRUE
2015-12-01,2015-12-02,"led6","Leeds Headingley Kerbside","v25",2.675,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.391414733044284,TRUE
2015-12-02,2015-12-03,"led6","Leeds Headingley Kerbside","v25",1.741667,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.0753165190011151,TRUE
2015-12-03,2015-12-04,"led6","Leeds Headingley Kerbside","v25",3.979167,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.0114891961002083,TRUE
2015-12-04,2015-12-05,"led6","Leeds Headingley Kerbside","v25",1.525,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.0529973244669391,TRUE
2015-12-05,2015-12-06,"led6","Leeds Headingley Kerbside","v25",2.883333,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.0280680782369566,TRUE
2015-12-06,2015-12-07,"led6","Leeds Headingley Kerbside","v25",1.3,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.0320440540623988,TRUE
2015-12-07,2015-12-08,"led6","Leeds Headingley Kerbside","v25",4.3875,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.0692355654790643,TRUE
2015-12-08,2015-12-09,"led6","Leeds Headingley Kerbside","v25",2.270833,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.0366718423961336,TRUE
2015-12-09,2015-12-10,"led6","Leeds Headingley Kerbside","v25",1.583333,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.126267297306619,TRUE
2015-12-10,2015-12-11,"led6","Leeds Headingley Kerbside","v25",2.170833,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.0661279769458991,TRUE
2015-12-11,2015-12-12,"led6","Leeds Headingley Kerbside","v25",1.179167,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.12151075097132,TRUE
2015-12-12,2015-12-13,"led6","Leeds Headingley Kerbside","v25",2.445833,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.0169293756780224,TRUE
2015-12-13,2015-12-14,"led6","Leeds Headingley Kerbside","v25",3.991667,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.042711016516354,TRUE
2015-12-14,2015-12-15,"led6","Leeds Headingley Kerbside","v25",6.758333,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.301311587679837,TRUE
2015-12-15,2015-12-16,"led6","Leeds Headingley Kerbside","v25",7.533333,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.191699948423664,TRUE
2015-12-16,2015-12-17,"led6","Leeds Headingley Kerbside","v25",3.266667,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.00426699012850819,TRUE
2015-12-17,2015-12-18,"led6","Leeds Headingley Kerbside","v25",3.3125,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.012610842193037,TRUE
2015-12-18,2015-12-19,"led6","Leeds Headingley Kerbside","v25",2.325,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.092676054815291,TRUE
2015-12-19,2015-12-20,"led6","Leeds Headingley Kerbside","v25",3.1875,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.0925917425805474,TRUE
2015-12-20,2015-12-21,"led6","Leeds Headingley Kerbside","v25",1.366667,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.108646210389223,TRUE
2015-12-21,2015-12-22,"led6","Leeds Headingley Kerbside","v25",1.341667,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.0816386286238556,TRUE
2015-12-22,2015-12-23,"led6","Leeds Headingley Kerbside","v25",2.370833,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.0834114911871792,TRUE
2015-12-23,2015-12-24,"led6","Leeds Headingley Kerbside","v25",1.120833,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.145909902767487,TRUE
2015-12-24,2015-12-25,"led6","Leeds Headingley Kerbside","v25",1.170833,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.103896841820089,TRUE
2015-12-25,2015-12-26,"led6","Leeds Headingley Kerbside","v25",1.595833,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.0507286981936611,TRUE
2015-12-26,2015-12-27,"led6","Leeds Headingley Kerbside","v25",2.35,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.0937844372896873,TRUE
2015-12-27,2015-12-28,"led6","Leeds Headingley Kerbside","v25",1.508333,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.113587112652861,TRUE
2015-12-28,2015-12-29,"led6","Leeds Headingley Kerbside","v25",4.1375,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.0121421051779921,TRUE
2015-12-29,2015-12-30,"led6","Leeds Headingley Kerbside","v25",2.295833,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.0395205122550703,TRUE
2015-12-30,2015-12-31,"led6","Leeds Headingley Kerbside","v25",2.9375,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.0639424598666659,TRUE
2015-12-31,2016-01-01,"led6","Leeds Headingley Kerbside","v25",0.908333,65534,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-0.0539321276885602,TRUE
2015-10-01,2015-10-02,"leed","Leeds Centre","v25",5.4875,65283,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",1.18598518782458,TRUE
2015-10-02,2015-10-03,"leed","Leeds Centre","v25",8.008333,65283,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",1.34758290965696,TRUE
2015-10-03,2015-10-04,"leed","Leeds Centre","v25",10.908333,65283,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.80520401253818,TRUE
2015-10-04,2015-10-05,"leed","Leeds Centre","v25",15.8375,65283,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",2.15580416087445,TRUE
2015-10-05,2015-10-06,"leed","Leeds Centre","v25",10.4625,65283,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",2.13850939674022,TRUE
2015-10-06,2015-10-07,"leed","Leeds Centre","v25",3.65,65283,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.854879153475665,TRUE
2015-10-07,2015-10-08,"leed","Leeds Centre","v25",2.3875,65283,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",0.928708989930462,TRUE
