"date","date_end","site","site_name","variable","value","site_network_id","statistic_type_id","ratified_id","verify_id","validity_id","unit_id","unit_name","statistic_type","ratified_name","verification_status","network_parameter_id","network_id","z_score","z_score_fail"
2015-10-12,2015-10-13,"hope","Stanford-le-Hope Roadside","v25",7.878261,65523,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",4.07017927626583,FALSE
2015-10-30,2015-10-31,"hulr","Hull Holderness Road","v10",732421500.075,74702,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",10.9548252711447,FALSE
2015-10-31,2015-11-01,"hulr","Hull Holderness Road","v10",976562000,74702,12,2,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","suspect",NA,1006,"AUN",11.0003695429427,FALSE
2015-11-23,2015-11-24,"newc","Newcastle Centre","v25",-0.33913,65082,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-3.00383017704192,FALSE
2015-11-30,2015-12-01,"newc","Newcastle Centre","v25",-2.877273,65082,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-3.43697597421082,FALSE
2015-11-22,2015-11-23,"newc","Newcastle Centre","v10",-2.270833,63646,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-3.14449993273458,FALSE
2015-10-08,2015-10-09,"no12","Norwich Lakenfields","v10",-1.9375,66272,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-3.34938398042255,FALSE
2015-10-09,2015-10-10,"no12","Norwich Lakenfields","v10",-1.129167,66272,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-3.0894120068849,FALSE
2015-10-10,2015-10-11,"no12","Norwich Lakenfields","v10",-0.2125,66272,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-3.2292325382191,FALSE
2015-10-11,2015-10-12,"no12","Norwich Lakenfields","v10",-1.145833,66272,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",-3.15042613227775,FALSE
2015-11-24,2015-11-25,"no12","Norwich Lakenfields","v25",5.408333,66274,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",3.01018927437364,FALSE
2015-11-21,2015-11-22,"plym","Plymouth Centre","v25",3.6875,66230,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",3.26051686049299,FALSE
2015-10-29,2015-10-30,"pmth","Portsmouth","v10",8.2125,64952,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1006,"AUN",4.45775106727917,FALSE
2015-10-02,2015-10-03,"pres","Preston","v25",10.8125,65363,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",3.17626768060446,FALSE
2015-10-10,2015-10-11,"rea1","Reading New Town","v25",-0.566667,65098,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1010,"AUN",-3.5338321520502,FALSE
2015-11-26,2015-11-27,"roch","Rochester Stoke","v10",5.870833,65671,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1008,"RURAL",3.28109682754558,FALSE
2015-11-27,2015-11-28,"roch","Rochester Stoke","v10",9.791667,65671,12,1,0,0,118,"ugm-3 (TEOM FDMS)","daily_mean","provisional",NA,1008,"RURAL",4.69910352254886,FALSE
