,date,date_end,site,site_name,variable,value,unit_name
9187,17/09/2015,18/09/2015,pt4,Port Talbot Margam,v25,0.104167,ugm-3 (TEOM FDMS)
9188,18/09/2015,19/09/2015,pt4,Port Talbot Margam,v25,-0.220833,ugm-3 (TEOM FDMS)
9189,19/09/2015,20/09/2015,pt4,Port Talbot Margam,v25,1.825,ugm-3 (TEOM FDMS)
9190,20/09/2015,21/09/2015,pt4,Port Talbot Margam,v25,2.591667,ugm-3 (TEOM FDMS)
9191,21/09/2015,22/09/2015,pt4,Port Talbot Margam,v25,2.245833,ugm-3 (TEOM FDMS)
9192,22/09/2015,23/09/2015,pt4,Port Talbot Margam,v25,0.645833,ugm-3 (TEOM FDMS)
9193,23/09/2015,24/09/2015,pt4,Port Talbot Margam,v25,1.116667,ugm-3 (TEOM FDMS)
9194,24/09/2015,25/09/2015,pt4,Port Talbot Margam,v25,1.075,ugm-3 (TEOM FDMS)
9195,25/09/2015,26/09/2015,pt4,Port Talbot Margam,v25,0.45,ugm-3 (TEOM FDMS)
9196,26/09/2015,27/09/2015,pt4,Port Talbot Margam,v25,0.970833,ugm-3 (TEOM FDMS)
9197,27/09/2015,28/09/2015,pt4,Port Talbot Margam,v25,0.933333,ugm-3 (TEOM FDMS)
9198,28/09/2015,29/09/2015,pt4,Port Talbot Margam,v25,2.025,ugm-3 (TEOM FDMS)
9199,29/09/2015,30/09/2015,pt4,Port Talbot Margam,v25,2.8375,ugm-3 (TEOM FDMS)
9200,30/09/2015,01/10/2015,pt4,Port Talbot Margam,v25,2.504167,ugm-3 (TEOM FDMS)
9201,01/07/2015,02/07/2015,rea1,Reading New Town,v25,0.3125,ugm-3 (TEOM FDMS)
9202,02/07/2015,03/07/2015,rea1,Reading New Town,v25,NA,ugm-3 (TEOM FDMS)
9203,03/07/2015,04/07/2015,rea1,Reading New Town,v25,NA,ugm-3 (TEOM FDMS)
9204,04/07/2015,05/07/2015,rea1,Reading New Town,v25,1.572727,ugm-3 (TEOM FDMS)
9205,05/07/2015,06/07/2015,rea1,Reading New Town,v25,0.520833,ugm-3 (TEOM FDMS)
9206,06/07/2015,07/07/2015,rea1,Reading New Town,v25,0.525,ugm-3 (TEOM FDMS)
9207,07/07/2015,08/07/2015,rea1,Reading New Town,v25,0.925,ugm-3 (TEOM FDMS)
9208,08/07/2015,09/07/2015,rea1,Reading New Town,v25,-0.204167,ugm-3 (TEOM FDMS)
9209,09/07/2015,10/07/2015,rea1,Reading New Town,v25,0.220833,ugm-3 (TEOM FDMS)
9210,10/07/2015,11/07/2015,rea1,Reading New Town,v25,1.466667,ugm-3 (TEOM FDMS)
9211,11/07/2015,12/07/2015,rea1,Reading New Town,v25,-0.104167,ugm-3 (TEOM FDMS)
9212,12/07/2015,13/07/2015,rea1,Reading New Town,v25,0.470833,ugm-3 (TEOM FDMS)
9213,13/07/2015,14/07/2015,rea1,Reading New Town,v25,0.55,ugm-3 (TEOM FDMS)
9214,14/07/2015,15/07/2015,rea1,Reading New Town,v25,0.229167,ugm-3 (TEOM FDMS)
9215,15/07/2015,16/07/2015,rea1,Reading New Town,v25,0.5375,ugm-3 (TEOM FDMS)
9216,16/07/2015,17/07/2015,rea1,Reading New Town,v25,1.8875,ugm-3 (TEOM FDMS)
9217,17/07/2015,18/07/2015,rea1,Reading New Town,v25,0.75,ugm-3 (TEOM FDMS)
9218,18/07/2015,19/07/2015,rea1,Reading New Town,v25,0.5125,ugm-3 (TEOM FDMS)
9219,19/07/2015,20/07/2015,rea1,Reading New Town,v25,0.666667,ugm-3 (TEOM FDMS)
9220,20/07/2015,21/07/2015,rea1,Reading New Town,v25,0.625,ugm-3 (TEOM FDMS)
9221,21/07/2015,22/07/2015,rea1,Reading New Town,v25,-0.291667,ugm-3 (TEOM FDMS)
9222,22/07/2015,23/07/2015,rea1,Reading New Town,v25,-0.316667,ugm-3 (TEOM FDMS)
9223,23/07/2015,24/07/2015,rea1,Reading New Town,v25,0.195833,ugm-3 (TEOM FDMS)
9224,24/07/2015,25/07/2015,rea1,Reading New Town,v25,1.254167,ugm-3 (TEOM FDMS)
9225,25/07/2015,26/07/2015,rea1,Reading New Town,v25,0.3375,ugm-3 (TEOM FDMS)
9226,26/07/2015,27/07/2015,rea1,Reading New Town,v25,1.190476,ugm-3 (TEOM FDMS)
9227,27/07/2015,28/07/2015,rea1,Reading New Town,v25,-0.786957,ugm-3 (TEOM FDMS)
9228,28/07/2015,29/07/2015,rea1,Reading New Town,v25,-0.341667,ugm-3 (TEOM FDMS)
9229,29/07/2015,30/07/2015,rea1,Reading New Town,v25,-0.804167,ugm-3 (TEOM FDMS)
9230,30/07/2015,31/07/2015,rea1,Reading New Town,v25,-0.633333,ugm-3 (TEOM FDMS)
9231,31/07/2015,01/08/2015,rea1,Reading New Town,v25,0.558333,ugm-3 (TEOM FDMS)
9232,01/08/2015,02/08/2015,rea1,Reading New Town,v25,0.2875,ugm-3 (TEOM FDMS)
9233,02/08/2015,03/08/2015,rea1,Reading New Town,v25,1.191667,ugm-3 (TEOM FDMS)
9234,03/08/2015,04/08/2015,rea1,Reading New Town,v25,-0.420833,ugm-3 (TEOM FDMS)
9235,04/08/2015,05/08/2015,rea1,Reading New Town,v25,-0.245833,ugm-3 (TEOM FDMS)
9236,05/08/2015,06/08/2015,rea1,Reading New Town,v25,0.904167,ugm-3 (TEOM FDMS)
9237,06/08/2015,07/08/2015,rea1,Reading New Town,v25,0.304167,ugm-3 (TEOM FDMS)
9238,07/08/2015,08/08/2015,rea1,Reading New Town,v25,0.05,ugm-3 (TEOM FDMS)
9239,08/08/2015,09/08/2015,rea1,Reading New Town,v25,0.4875,ugm-3 (TEOM FDMS)
9240,09/08/2015,10/08/2015,rea1,Reading New Town,v25,0.275,ugm-3 (TEOM FDMS)
9241,10/08/2015,11/08/2015,rea1,Reading New Town,v25,1.258333,ugm-3 (TEOM FDMS)
9242,11/08/2015,12/08/2015,rea1,Reading New Town,v25,-0.25,ugm-3 (TEOM FDMS)
9243,12/08/2015,13/08/2015,rea1,Reading New Town,v25,0.754167,ugm-3 (TEOM FDMS)
9244,13/08/2015,14/08/2015,rea1,Reading New Town,v25,3.125,ugm-3 (TEOM FDMS)
9245,14/08/2015,15/08/2015,rea1,Reading New Town,v25,1.866667,ugm-3 (TEOM FDMS)
9246,15/08/2015,16/08/2015,rea1,Reading New Town,v25,0.4625,ugm-3 (TEOM FDMS)
9247,16/08/2015,17/08/2015,rea1,Reading New Town,v25,-0.216667,ugm-3 (TEOM FDMS)
9248,17/08/2015,18/08/2015,rea1,Reading New Town,v25,NA,ugm-3 (TEOM FDMS)
9249,18/08/2015,19/08/2015,rea1,Reading New Town,v25,NA,ugm-3 (TEOM FDMS)
9250,19/08/2015,20/08/2015,rea1,Reading New Town,v25,NA,ugm-3 (TEOM FDMS)
9251,20/08/2015,21/08/2015,rea1,Reading New Town,v25,NA,ugm-3 (TEOM FDMS)
9252,21/08/2015,22/08/2015,rea1,Reading New Town,v25,0.745833,ugm-3 (TEOM FDMS)
9253,22/08/2015,23/08/2015,rea1,Reading New Town,v25,1.904167,ugm-3 (TEOM FDMS)
9254,23/08/2015,24/08/2015,rea1,Reading New Town,v25,1.258333,ugm-3 (TEOM FDMS)
9255,24/08/2015,25/08/2015,rea1,Reading New Town,v25,0.716667,ugm-3 (TEOM FDMS)
9256,25/08/2015,26/08/2015,rea1,Reading New Town,v25,0.829167,ugm-3 (TEOM FDMS)
9257,26/08/2015,27/08/2015,rea1,Reading New Town,v25,1.1,ugm-3 (TEOM FDMS)
9258,27/08/2015,28/08/2015,rea1,Reading New Town,v25,-0.270833,ugm-3 (TEOM FDMS)
9259,28/08/2015,29/08/2015,rea1,Reading New Town,v25,-0.270833,ugm-3 (TEOM FDMS)
9260,29/08/2015,30/08/2015,rea1,Reading New Town,v25,0.229167,ugm-3 (TEOM FDMS)
9261,30/08/2015,31/08/2015,rea1,Reading New Town,v25,2.133333,ugm-3 (TEOM FDMS)
9262,31/08/2015,01/09/2015,rea1,Reading New Town,v25,0.879167,ugm-3 (TEOM FDMS)
9263,01/09/2015,02/09/2015,rea1,Reading New Town,v25,1.958333,ugm-3 (TEOM FDMS)
9264,02/09/2015,03/09/2015,rea1,Reading New Town,v25,0.820833,ugm-3 (TEOM FDMS)
9265,03/09/2015,04/09/2015,rea1,Reading New Town,v25,0.170833,ugm-3 (TEOM FDMS)
9266,04/09/2015,05/09/2015,rea1,Reading New Town,v25,0.241667,ugm-3 (TEOM FDMS)
9267,05/09/2015,06/09/2015,rea1,Reading New Town,v25,-0.125,ugm-3 (TEOM FDMS)
9268,06/09/2015,07/09/2015,rea1,Reading New Town,v25,0.445833,ugm-3 (TEOM FDMS)
9269,07/09/2015,08/09/2015,rea1,Reading New Town,v25,0.7,ugm-3 (TEOM FDMS)
9270,08/09/2015,09/09/2015,rea1,Reading New Town,v25,0.9125,ugm-3 (TEOM FDMS)
9271,09/09/2015,10/09/2015,rea1,Reading New Town,v25,0.933333,ugm-3 (TEOM FDMS)
9272,10/09/2015,11/09/2015,rea1,Reading New Town,v25,2.175,ugm-3 (TEOM FDMS)
9273,11/09/2015,12/09/2015,rea1,Reading New Town,v25,2.354167,ugm-3 (TEOM FDMS)
9274,12/09/2015,13/09/2015,rea1,Reading New Town,v25,1.1,ugm-3 (TEOM FDMS)
9275,13/09/2015,14/09/2015,rea1,Reading New Town,v25,1.608333,ugm-3 (TEOM FDMS)
9276,14/09/2015,15/09/2015,rea1,Reading New Town,v25,1.058333,ugm-3 (TEOM FDMS)
9277,15/09/2015,16/09/2015,rea1,Reading New Town,v25,0.2,ugm-3 (TEOM FDMS)
9278,16/09/2015,17/09/2015,rea1,Reading New Town,v25,0.4875,ugm-3 (TEOM FDMS)
9279,17/09/2015,18/09/2015,rea1,Reading New Town,v25,-0.066667,ugm-3 (TEOM FDMS)
9280,18/09/2015,19/09/2015,rea1,Reading New Town,v25,-1.478261,ugm-3 (TEOM FDMS)
9281,19/09/2015,20/09/2015,rea1,Reading New Town,v25,0.708333,ugm-3 (TEOM FDMS)
9282,20/09/2015,21/09/2015,rea1,Reading New Town,v25,2.320833,ugm-3 (TEOM FDMS)
9283,21/09/2015,22/09/2015,rea1,Reading New Town,v25,2.65,ugm-3 (TEOM FDMS)
9284,22/09/2015,23/09/2015,rea1,Reading New Town,v25,-0.2125,ugm-3 (TEOM FDMS)
9285,23/09/2015,24/09/2015,rea1,Reading New Town,v25,-0.475,ugm-3 (TEOM FDMS)
9286,24/09/2015,25/09/2015,rea1,Reading New Town,v25,-0.5375,ugm-3 (TEOM FDMS)
9287,25/09/2015,26/09/2015,rea1,Reading New Town,v25,-0.745833,ugm-3 (TEOM FDMS)
9288,26/09/2015,27/09/2015,rea1,Reading New Town,v25,0.85,ugm-3 (TEOM FDMS)
9289,27/09/2015,28/09/2015,rea1,Reading New Town,v25,0.291667,ugm-3 (TEOM FDMS)
9290,28/09/2015,29/09/2015,rea1,Reading New Town,v25,0.5125,ugm-3 (TEOM FDMS)
9291,29/09/2015,30/09/2015,rea1,Reading New Town,v25,0.8375,ugm-3 (TEOM FDMS)
9292,30/09/2015,01/10/2015,rea1,Reading New Town,v25,1,ugm-3 (TEOM FDMS)
9293,01/07/2015,02/07/2015,rea1,Reading New Town,v10,NA,ugm-3 (TEOM FDMS)
9294,02/07/2015,03/07/2015,rea1,Reading New Town,v10,NA,ugm-3 (TEOM FDMS)
9295,03/07/2015,04/07/2015,rea1,Reading New Town,v10,NA,ugm-3 (TEOM FDMS)
9296,04/07/2015,05/07/2015,rea1,Reading New Town,v10,NA,ugm-3 (TEOM FDMS)
9297,05/07/2015,06/07/2015,rea1,Reading New Town,v10,NA,ugm-3 (TEOM FDMS)
9298,06/07/2015,07/07/2015,rea1,Reading New Town,v10,NA,ugm-3 (TEOM FDMS)
9299,07/07/2015,08/07/2015,rea1,Reading New Town,v10,NA,ugm-3 (TEOM FDMS)
9300,08/07/2015,09/07/2015,rea1,Reading New Town,v10,NA,ugm-3 (TEOM FDMS)
9301,09/07/2015,10/07/2015,rea1,Reading New Town,v10,-0.945833,ugm-3 (TEOM FDMS)
9302,10/07/2015,11/07/2015,rea1,Reading New Town,v10,0.0875,ugm-3 (TEOM FDMS)
9303,11/07/2015,12/07/2015,rea1,Reading New Town,v10,-0.916667,ugm-3 (TEOM FDMS)
9304,12/07/2015,13/07/2015,rea1,Reading New Town,v10,0.254167,ugm-3 (TEOM FDMS)
9305,13/07/2015,14/07/2015,rea1,Reading New Town,v10,0.158333,ugm-3 (TEOM FDMS)
9306,14/07/2015,15/07/2015,rea1,Reading New Town,v10,-0.383333,ugm-3 (TEOM FDMS)
9307,15/07/2015,16/07/2015,rea1,Reading New Town,v10,0.1625,ugm-3 (TEOM FDMS)
9308,16/07/2015,17/07/2015,rea1,Reading New Town,v10,1.241667,ugm-3 (TEOM FDMS)
9309,17/07/2015,18/07/2015,rea1,Reading New Town,v10,0.704167,ugm-3 (TEOM FDMS)
9310,18/07/2015,19/07/2015,rea1,Reading New Town,v10,0.225,ugm-3 (TEOM FDMS)
9311,19/07/2015,20/07/2015,rea1,Reading New Town,v10,0.15,ugm-3 (TEOM FDMS)
9312,20/07/2015,21/07/2015,rea1,Reading New Town,v10,-0.183333,ugm-3 (TEOM FDMS)
9313,21/07/2015,22/07/2015,rea1,Reading New Town,v10,-0.566667,ugm-3 (TEOM FDMS)
9314,22/07/2015,23/07/2015,rea1,Reading New Town,v10,-0.145833,ugm-3 (TEOM FDMS)
9315,23/07/2015,24/07/2015,rea1,Reading New Town,v10,0.208333,ugm-3 (TEOM FDMS)
9316,24/07/2015,25/07/2015,rea1,Reading New Town,v10,1.275,ugm-3 (TEOM FDMS)
9317,25/07/2015,26/07/2015,rea1,Reading New Town,v10,-0.35,ugm-3 (TEOM FDMS)
9318,26/07/2015,27/07/2015,rea1,Reading New Town,v10,0.866667,ugm-3 (TEOM FDMS)
9319,27/07/2015,28/07/2015,rea1,Reading New Town,v10,-0.654167,ugm-3 (TEOM FDMS)
9320,28/07/2015,29/07/2015,rea1,Reading New Town,v10,-0.858333,ugm-3 (TEOM FDMS)
9321,29/07/2015,30/07/2015,rea1,Reading New Town,v10,-1.15,ugm-3 (TEOM FDMS)
9322,30/07/2015,31/07/2015,rea1,Reading New Town,v10,-0.6125,ugm-3 (TEOM FDMS)
9323,31/07/2015,01/08/2015,rea1,Reading New Town,v10,0.158333,ugm-3 (TEOM FDMS)
9324,01/08/2015,02/08/2015,rea1,Reading New Town,v10,-0.516667,ugm-3 (TEOM FDMS)
9325,02/08/2015,03/08/2015,rea1,Reading New Town,v10,1.341667,ugm-3 (TEOM FDMS)
9326,03/08/2015,04/08/2015,rea1,Reading New Town,v10,-0.120833,ugm-3 (TEOM FDMS)
9327,04/08/2015,05/08/2015,rea1,Reading New Town,v10,-0.195833,ugm-3 (TEOM FDMS)
9328,05/08/2015,06/08/2015,rea1,Reading New Town,v10,0.116667,ugm-3 (TEOM FDMS)
9329,06/08/2015,07/08/2015,rea1,Reading New Town,v10,-0.333333,ugm-3 (TEOM FDMS)
9330,07/08/2015,08/08/2015,rea1,Reading New Town,v10,-0.383333,ugm-3 (TEOM FDMS)
9331,08/08/2015,09/08/2015,rea1,Reading New Town,v10,0.670833,ugm-3 (TEOM FDMS)
9332,09/08/2015,10/08/2015,rea1,Reading New Town,v10,-0.125,ugm-3 (TEOM FDMS)
9333,10/08/2015,11/08/2015,rea1,Reading New Town,v10,0.3875,ugm-3 (TEOM FDMS)
9334,11/08/2015,12/08/2015,rea1,Reading New Town,v10,-0.008333,ugm-3 (TEOM FDMS)
9335,12/08/2015,13/08/2015,rea1,Reading New Town,v10,0.475,ugm-3 (TEOM FDMS)
9336,13/08/2015,14/08/2015,rea1,Reading New Town,v10,2.379167,ugm-3 (TEOM FDMS)
9337,14/08/2015,15/08/2015,rea1,Reading New Town,v10,2.291667,ugm-3 (TEOM FDMS)
9338,15/08/2015,16/08/2015,rea1,Reading New Town,v10,0.370833,ugm-3 (TEOM FDMS)
9339,16/08/2015,17/08/2015,rea1,Reading New Town,v10,-0.7875,ugm-3 (TEOM FDMS)
9340,17/08/2015,18/08/2015,rea1,Reading New Town,v10,NA,ugm-3 (TEOM FDMS)
9341,18/08/2015,19/08/2015,rea1,Reading New Town,v10,NA,ugm-3 (TEOM FDMS)
9342,19/08/2015,20/08/2015,rea1,Reading New Town,v10,NA,ugm-3 (TEOM FDMS)
9343,20/08/2015,21/08/2015,rea1,Reading New Town,v10,NA,ugm-3 (TEOM FDMS)
9344,21/08/2015,22/08/2015,rea1,Reading New Town,v10,-0.575,ugm-3 (TEOM FDMS)
9345,22/08/2015,23/08/2015,rea1,Reading New Town,v10,0.875,ugm-3 (TEOM FDMS)
9346,23/08/2015,24/08/2015,rea1,Reading New Town,v10,0.316667,ugm-3 (TEOM FDMS)
9347,24/08/2015,25/08/2015,rea1,Reading New Town,v10,0.266667,ugm-3 (TEOM FDMS)
9348,25/08/2015,26/08/2015,rea1,Reading New Town,v10,-1.5875,ugm-3 (TEOM FDMS)
9349,26/08/2015,27/08/2015,rea1,Reading New Town,v10,-0.166667,ugm-3 (TEOM FDMS)
9350,27/08/2015,28/08/2015,rea1,Reading New Town,v10,-0.591667,ugm-3 (TEOM FDMS)
9351,28/08/2015,29/08/2015,rea1,Reading New Town,v10,-1.283333,ugm-3 (TEOM FDMS)
9352,29/08/2015,30/08/2015,rea1,Reading New Town,v10,0.3375,ugm-3 (TEOM FDMS)
9353,30/08/2015,31/08/2015,rea1,Reading New Town,v10,1.55,ugm-3 (TEOM FDMS)
9354,31/08/2015,01/09/2015,rea1,Reading New Town,v10,1.0375,ugm-3 (TEOM FDMS)
9355,01/09/2015,02/09/2015,rea1,Reading New Town,v10,1.145833,ugm-3 (TEOM FDMS)
9356,02/09/2015,03/09/2015,rea1,Reading New Town,v10,-0.179167,ugm-3 (TEOM FDMS)
9357,03/09/2015,04/09/2015,rea1,Reading New Town,v10,-0.633333,ugm-3 (TEOM FDMS)
9358,04/09/2015,05/09/2015,rea1,Reading New Town,v10,-0.275,ugm-3 (TEOM FDMS)
9359,05/09/2015,06/09/2015,rea1,Reading New Town,v10,-0.758333,ugm-3 (TEOM FDMS)
9360,06/09/2015,07/09/2015,rea1,Reading New Town,v10,-0.541667,ugm-3 (TEOM FDMS)
9361,07/09/2015,08/09/2015,rea1,Reading New Town,v10,0.5,ugm-3 (TEOM FDMS)
9362,08/09/2015,09/09/2015,rea1,Reading New Town,v10,0.720833,ugm-3 (TEOM FDMS)
9363,09/09/2015,10/09/2015,rea1,Reading New Town,v10,-0.2375,ugm-3 (TEOM FDMS)
9364,10/09/2015,11/09/2015,rea1,Reading New Town,v10,2.029167,ugm-3 (TEOM FDMS)
9365,11/09/2015,12/09/2015,rea1,Reading New Town,v10,2.15,ugm-3 (TEOM FDMS)
9366,12/09/2015,13/09/2015,rea1,Reading New Town,v10,0.079167,ugm-3 (TEOM FDMS)
9367,13/09/2015,14/09/2015,rea1,Reading New Town,v10,-0.0125,ugm-3 (TEOM FDMS)
9368,14/09/2015,15/09/2015,rea1,Reading New Town,v10,0.525,ugm-3 (TEOM FDMS)
9369,15/09/2015,16/09/2015,rea1,Reading New Town,v10,-0.316667,ugm-3 (TEOM FDMS)
9370,16/09/2015,17/09/2015,rea1,Reading New Town,v10,0.491667,ugm-3 (TEOM FDMS)
9371,17/09/2015,18/09/2015,rea1,Reading New Town,v10,-0.479167,ugm-3 (TEOM FDMS)
9372,18/09/2015,19/09/2015,rea1,Reading New Town,v10,-1.533333,ugm-3 (TEOM FDMS)
9373,19/09/2015,20/09/2015,rea1,Reading New Town,v10,0.479167,ugm-3 (TEOM FDMS)
9374,20/09/2015,21/09/2015,rea1,Reading New Town,v10,2.916667,ugm-3 (TEOM FDMS)
9375,21/09/2015,22/09/2015,rea1,Reading New Town,v10,2.925,ugm-3 (TEOM FDMS)
9376,22/09/2015,23/09/2015,rea1,Reading New Town,v10,0.3125,ugm-3 (TEOM FDMS)
9377,23/09/2015,24/09/2015,rea1,Reading New Town,v10,-0.5125,ugm-3 (TEOM FDMS)
9378,24/09/2015,25/09/2015,rea1,Reading New Town,v10,-0.654167,ugm-3 (TEOM FDMS)
9379,25/09/2015,26/09/2015,rea1,Reading New Town,v10,-1.445833,ugm-3 (TEOM FDMS)
9380,26/09/2015,27/09/2015,rea1,Reading New Town,v10,-0.529167,ugm-3 (TEOM FDMS)
9381,27/09/2015,28/09/2015,rea1,Reading New Town,v10,0.508333,ugm-3 (TEOM FDMS)
9382,28/09/2015,29/09/2015,rea1,Reading New Town,v10,0.954167,ugm-3 (TEOM FDMS)
9383,29/09/2015,30/09/2015,rea1,Reading New Town,v10,1.4125,ugm-3 (TEOM FDMS)
9384,30/09/2015,01/10/2015,rea1,Reading New Town,v10,0.533333,ugm-3 (TEOM FDMS)
9385,01/07/2015,02/07/2015,roch,Rochester Stoke,v25,NA,ugm-3 (TEOM FDMS)
9386,02/07/2015,03/07/2015,roch,Rochester Stoke,v25,NA,ugm-3 (TEOM FDMS)
9387,03/07/2015,04/07/2015,roch,Rochester Stoke,v25,NA,ugm-3 (TEOM FDMS)
9388,04/07/2015,05/07/2015,roch,Rochester Stoke,v25,2.383333,ugm-3 (TEOM FDMS)
9389,05/07/2015,06/07/2015,roch,Rochester Stoke,v25,1.221739,ugm-3 (TEOM FDMS)
9390,06/07/2015,07/07/2015,roch,Rochester Stoke,v25,1.375,ugm-3 (TEOM FDMS)
9391,07/07/2015,08/07/2015,roch,Rochester Stoke,v25,0.970833,ugm-3 (TEOM FDMS)
9392,08/07/2015,09/07/2015,roch,Rochester Stoke,v25,0.254167,ugm-3 (TEOM FDMS)
9393,09/07/2015,10/07/2015,roch,Rochester Stoke,v25,0.104167,ugm-3 (TEOM FDMS)
9394,10/07/2015,11/07/2015,roch,Rochester Stoke,v25,1.6375,ugm-3 (TEOM FDMS)
9395,11/07/2015,12/07/2015,roch,Rochester Stoke,v25,2.0125,ugm-3 (TEOM FDMS)
9396,12/07/2015,13/07/2015,roch,Rochester Stoke,v25,1.716667,ugm-3 (TEOM FDMS)
9397,13/07/2015,14/07/2015,roch,Rochester Stoke,v25,1.654167,ugm-3 (TEOM FDMS)
9398,14/07/2015,15/07/2015,roch,Rochester Stoke,v25,0.958333,ugm-3 (TEOM FDMS)
9399,15/07/2015,16/07/2015,roch,Rochester Stoke,v25,0.691304,ugm-3 (TEOM FDMS)
9400,16/07/2015,17/07/2015,roch,Rochester Stoke,v25,2.4375,ugm-3 (TEOM FDMS)
9401,17/07/2015,18/07/2015,roch,Rochester Stoke,v25,0.725,ugm-3 (TEOM FDMS)
9402,18/07/2015,19/07/2015,roch,Rochester Stoke,v25,0.517391,ugm-3 (TEOM FDMS)
9403,19/07/2015,20/07/2015,roch,Rochester Stoke,v25,1.458333,ugm-3 (TEOM FDMS)
9404,20/07/2015,21/07/2015,roch,Rochester Stoke,v25,NA,ugm-3 (TEOM FDMS)
9405,21/07/2015,22/07/2015,roch,Rochester Stoke,v25,NA,ugm-3 (TEOM FDMS)
9406,22/07/2015,23/07/2015,roch,Rochester Stoke,v25,1.0375,ugm-3 (TEOM FDMS)
9407,23/07/2015,24/07/2015,roch,Rochester Stoke,v25,0.241667,ugm-3 (TEOM FDMS)
9408,24/07/2015,25/07/2015,roch,Rochester Stoke,v25,2.0125,ugm-3 (TEOM FDMS)
9409,25/07/2015,26/07/2015,roch,Rochester Stoke,v25,0.216667,ugm-3 (TEOM FDMS)
9410,26/07/2015,27/07/2015,roch,Rochester Stoke,v25,2.069565,ugm-3 (TEOM FDMS)
9411,27/07/2015,28/07/2015,roch,Rochester Stoke,v25,0.7375,ugm-3 (TEOM FDMS)
9412,28/07/2015,29/07/2015,roch,Rochester Stoke,v25,-0.045833,ugm-3 (TEOM FDMS)
9413,29/07/2015,30/07/2015,roch,Rochester Stoke,v25,-0.233333,ugm-3 (TEOM FDMS)
9414,30/07/2015,31/07/2015,roch,Rochester Stoke,v25,0.708696,ugm-3 (TEOM FDMS)
9415,31/07/2015,01/08/2015,roch,Rochester Stoke,v25,1.766667,ugm-3 (TEOM FDMS)
9416,01/08/2015,02/08/2015,roch,Rochester Stoke,v25,1.320833,ugm-3 (TEOM FDMS)
9417,02/08/2015,03/08/2015,roch,Rochester Stoke,v25,1.766667,ugm-3 (TEOM FDMS)
9418,03/08/2015,04/08/2015,roch,Rochester Stoke,v25,NA,ugm-3 (TEOM FDMS)
9419,04/08/2015,05/08/2015,roch,Rochester Stoke,v25,NA,ugm-3 (TEOM FDMS)
9420,05/08/2015,06/08/2015,roch,Rochester Stoke,v25,NA,ugm-3 (TEOM FDMS)
9421,06/08/2015,07/08/2015,roch,Rochester Stoke,v25,NA,ugm-3 (TEOM FDMS)
9422,07/08/2015,08/08/2015,roch,Rochester Stoke,v25,0.965217,ugm-3 (TEOM FDMS)
9423,08/08/2015,09/08/2015,roch,Rochester Stoke,v25,1.183333,ugm-3 (TEOM FDMS)
9424,09/08/2015,10/08/2015,roch,Rochester Stoke,v25,0.658333,ugm-3 (TEOM FDMS)
9425,10/08/2015,11/08/2015,roch,Rochester Stoke,v25,0.847826,ugm-3 (TEOM FDMS)
9426,11/08/2015,12/08/2015,roch,Rochester Stoke,v25,0.27,ugm-3 (TEOM FDMS)
9427,12/08/2015,13/08/2015,roch,Rochester Stoke,v25,1.134783,ugm-3 (TEOM FDMS)
9428,13/08/2015,14/08/2015,roch,Rochester Stoke,v25,3.704167,ugm-3 (TEOM FDMS)
9429,14/08/2015,15/08/2015,roch,Rochester Stoke,v25,3.179167,ugm-3 (TEOM FDMS)
9430,15/08/2015,16/08/2015,roch,Rochester Stoke,v25,1.35,ugm-3 (TEOM FDMS)
9431,16/08/2015,17/08/2015,roch,Rochester Stoke,v25,0.575,ugm-3 (TEOM FDMS)
9432,17/08/2015,18/08/2015,roch,Rochester Stoke,v25,1.804167,ugm-3 (TEOM FDMS)
9433,18/08/2015,19/08/2015,roch,Rochester Stoke,v25,1.4625,ugm-3 (TEOM FDMS)
9434,19/08/2015,20/08/2015,roch,Rochester Stoke,v25,1.170833,ugm-3 (TEOM FDMS)
9435,20/08/2015,21/08/2015,roch,Rochester Stoke,v25,0.191667,ugm-3 (TEOM FDMS)
9436,21/08/2015,22/08/2015,roch,Rochester Stoke,v25,1.420833,ugm-3 (TEOM FDMS)
9437,22/08/2015,23/08/2015,roch,Rochester Stoke,v25,2.629167,ugm-3 (TEOM FDMS)
9438,23/08/2015,24/08/2015,roch,Rochester Stoke,v25,2.675,ugm-3 (TEOM FDMS)
9439,24/08/2015,25/08/2015,roch,Rochester Stoke,v25,1.495652,ugm-3 (TEOM FDMS)
9440,25/08/2015,26/08/2015,roch,Rochester Stoke,v25,0.320833,ugm-3 (TEOM FDMS)
9441,26/08/2015,27/08/2015,roch,Rochester Stoke,v25,1.129167,ugm-3 (TEOM FDMS)
9442,27/08/2015,28/08/2015,roch,Rochester Stoke,v25,0.545833,ugm-3 (TEOM FDMS)
9443,28/08/2015,29/08/2015,roch,Rochester Stoke,v25,0.434783,ugm-3 (TEOM FDMS)
9444,29/08/2015,30/08/2015,roch,Rochester Stoke,v25,1.275,ugm-3 (TEOM FDMS)
9445,30/08/2015,31/08/2015,roch,Rochester Stoke,v25,2.245833,ugm-3 (TEOM FDMS)
9446,31/08/2015,01/09/2015,roch,Rochester Stoke,v25,0.858333,ugm-3 (TEOM FDMS)
9447,01/09/2015,02/09/2015,roch,Rochester Stoke,v25,1.125,ugm-3 (TEOM FDMS)
9448,02/09/2015,03/09/2015,roch,Rochester Stoke,v25,2.366667,ugm-3 (TEOM FDMS)
